Company,Stock_Code,Date,Current_Asset,Current_Liability,Inventory,Total_Liability,Total_Assets,EBIT,Interest_Expense,Accounts_Receivable,Accounts_Payable,Sales_revenue,Cost_of_Sales,Net_Profit,NOI,Net_Cash_Flows_from_Operating_Activities,Capital_Eexpenditure,,ROE,,,,,Current Ratio,Quick Ratio,Debt to Assets Ratio,Interest Coverage Ratio,Inventory Turnover Ratio,Accounts Receivable Turnover Ratio,Gross Profit Margin,Net Profit Margin,Capitalization Rate,Operating Cash Flow to Profit Ratio
000506.sz,SZ000506,2023年中报,885.03,994.39,77.01,1093.72,1694.95,,,-,57.52,154.16,168.08,-78.19137,-79.40293,-6.23,,,-0.0013,,,,,,,,,,,,,,
000506.sz,SZ000506,2023年一季报,422.24,938.39,226.91,1063.45,1690.79,,,21.55,128.9,70.88,79.1,-43.07177,-40.00518,-,,,-0.0007,,,,,,,,,,,,,,
000506.sz,SZ000506,2022年年报,386.15,915.65,188.25,1045.56,1717.7,,,17.77,124.15,277.15,294.29,242.75498,237.67032,-116.51,,,0.0036,,,,,,,,,,,,,,
000506.sz,SZ000506,2022年三季报,420.72,928.48,191.36,1139.27,1757.88,,,15.09,141.8,208.31,233.47,177.98331,175.26128,-,,,0.0029,,,,,,,,,,,,,,
000506.sz,SZ000506,2022年中报,442.35,915.92,196.94,1104.71,1761.06,,,12.64,144.72,134.81,146.59,231.23057,230.34473,-82.79,,,0.0035,,,,,,,,,,,,,,
000506.sz,SZ000506,2022年一季报,380.83,958.84,189.85,1128.15,1817.99,,,9.9493,147.79,63.21,74.56,256.79225,248.95929,-,,,0.0038,,,,,,,,,,,,,,
600393.sh,SH600393,2023年中报,8433.95,5768.82,5916.48,9090.16,9399.44,,,128.98,914.52,226.16,185.51,-2466.05599,-2336.7569,100.66,,,-0.0793,,,,,,,,,,,,,,
600393.sh,SH600393,2023年一季报,9602.98,5008.67,6992.52,8024.65,10705.53,,,132.25,885.53,168.7,134.35,-78.43058,-78.79288,-,,,-0.0003,,,,,,,,,,,,,,
600393.sh,SH600393,2022年年报,9721.99,5033.54,6995.61,8051.27,10840.93,,,123.27,934.51,1452.5,1193.95,-858.28213,-759.59877,103.7,,,-0.0031,,,,,,,,,,,,,,
600393.sh,SH600393,2022年三季报,9648.04,6566.51,7466.62,7297.66,10798.09,,,148.18,1092.37,1281.67,1206.34,-284.65815,-280.66721,-,,,-0.0008,,,,,,,,,,,,,,
600393.sh,SH600393,2022年中报,10969.71,8554.94,7903.79,9698.88,13251.72,,,131.85,1408.04,1085.56,988.39,-193.66337,-203.82119,133.6,,,-0.0005,,,,,,,,,,,,,,
600393.sh,SH600393,2022年一季报,11626.35,9093.55,8644.84,9822.35,13917.09,,,153.7,1390.03,175.02,131.28,-74.34726,-75.19307,-,,,-0.0002,,,,,,,,,,,,,,
000002.sz,SZ000002,2023年三季报,1289539.44,940470.38,814702.13,1239574.35,1646701.74,,,9372.7,248936.64,290308.49,239270.39,21337.67411,28212.42414,-,,,0.0005,,,,,,,,,,,,,,
000002.sz,SZ000002,2023年中报,1325043.81,981909.08,837027.42,1281551.93,1684196.41,,,9101.01,258922.65,200892.59,162991.17,15348.19388,20335.1892,1864.5,,,0.0004,,,,,,,,,,,,,,
000002.sz,SZ000002,2023年一季报,1401049.1,1059822.71,877709.49,1345572.74,1743078.59,,,8597.97,256886.48,68474.01,57896.6,2937.53492,4091.13217,-,,,0.0001,,,,,,,,,,,,,,
000002.sz,SZ000002,2022年年报,1415356.38,1077801.57,907056.93,1352132.94,1757124.44,,,7504.69,289216.43,503838.37,405319.29,38493.25127,52006.93566,2750.45,,,0.001,,,,,,,,,,,,,,
000002.sz,SZ000002,2022年三季报,1482234.4,1168326,982183.94,1426655.63,1832624.11,,,7782.89,299729.95,337673.24,271390.33,27891.80976,37447.02077,-,,,0.0007,,,,,,,,,,,,,,
000002.sz,SZ000002,2022年中报,1537716.26,1243438.05,1023026.87,1487493.68,1879202.24,,,6522.42,310689.95,206916.29,164571.07,18643.15767,24237.68489,8288.02,,,0.0005,,,,,,,,,,,,,,
000002.sz,SZ000002,2022年一季报,1608773.59,1303928.12,1076340.26,1554059.67,1947369.38,,,5926.5,302996.82,62667.07,50838.8,2932.8191,3969.81776,-,,,0.0001,,,,,,,,,,,,,,
000006.sz,SZ000006,2023年三季报,24009.3,12650.04,18537.92,19922.28,28261.24,,,32.67,1291.41,829.29,508.49,-3.81472,-3.21439,-,,,0,,,,,,,,,,,,,,
000006.sz,SZ000006,2023年中报,23516.48,13428.02,18178.92,19418.23,27767.69,,,37.43,1339.57,576.15,378.11,7.14423,5.76818,-447.45,,,0,,,,,,,,,,,,,,
000006.sz,SZ000006,2023年一季报,22315.99,10996.14,16938.99,18037.44,26493.85,,,30.28,1314.57,265.64,165.85,-12.80385,-19.45625,-,,,0,,,,,,,,,,,,,,
000006.sz,SZ000006,2022年年报,22270.68,10997.56,16843.67,17929.6,26399.06,,,29.98,1606.5,3699.81,2270.5,449.15737,732.04654,2315.47,,,0.0005,,,,,,,,,,,,,,
000006.sz,SZ000006,2022年三季报,22211.26,10089.38,17123.43,18083.1,26319.76,,,21.23,877.1,1488.89,892.82,216.48506,279.81306,-,,,0.0003,,,,,,,,,,,,,,
000006.sz,SZ000006,2022年中报,20454.61,8599.84,16244.33,16205.49,24466.91,,,18.3,870.43,1354.28,802.75,240.38454,315.1685,242.45,,,0.0003,,,,,,,,,,,,,,
000006.sz,SZ000006,2022年一季报,19526.17,8890.95,16223.92,15279.76,23509.2,,,19.31,1170.62,351.39,186.3,45.08362,56.19844,-,,,0.0001,,,,,,,,,,,,,,
600748.sh,SH600748,2023年三季报,21419.09,14010.97,16198.35,22194.9,33563.32,,,146.89,1121.17,5080.69,3610.22,547.19035,774.14515,-,,,0.0005,,,,,,,,,,,,,,
600748.sh,SH600748,2023年中报,23271.23,15915.86,12184.91,23315.03,34616.4,,,167.9,1260.26,3449,2708.07,404.91238,509.78102,-860.08,,,0.0004,,,,,,,,,,,,,,
600748.sh,SH600748,2023年一季报,25230.26,15411.62,12786.17,24312.91,35620.04,,,175.82,1254.93,2787.38,2254.11,295.46207,447.3886,-,,,0.0003,,,,,,,,,,,,,,
600748.sh,SH600748,2022年年报,34982.83,25101.41,14440.72,34334.95,45345.2,,,127.4,1372.59,5247.94,4122.38,68.74806,273.8032,2103.1,,,0.0001,,,,,,,,,,,,,,
600748.sh,SH600748,2022年三季报,34453.8,20019.8,22827.94,32234.25,42750.97,,,249.26,766.82,2022.27,1493.75,-155.51221,-66.29544,-,,,-0.0001,,,,,,,,,,,,,,
600748.sh,SH600748,2022年中报,35439,18510.87,22606.93,30436.32,41275.55,,,266.46,856.36,1381.91,1044.37,-123.12798,-80.03908,-836.98,,,-0.0001,,,,,,,,,,,,,,
600748.sh,SH600748,2022年一季报,34149.77,17775.54,22306.16,28900.34,40003.89,,,221.17,908.85,984.86,724.82,-19.50017,11.59212,-,,,0,,,,,,,,,,,,,,
000909.sz,SZ000909,2023年三季报,1453.34,1824.34,522.85,1983.52,3514.57,,,239.59,199,679.41,411.64,46.19965,87.20551,-,,,0.0003,,,,,,,,,,,,,,
000909.sz,SZ000909,2023年中报,1677.03,2056.04,526.24,2216.38,3755.11,,,251.06,205.69,570.89,346.52,45.32854,75.54205,483.53,,,0.0003,,,,,,,,,,,,,,
000909.sz,SZ000909,2023年一季报,1975.84,2443.02,636.68,2584.75,4116.44,,,211.99,169.64,257.19,157.48,15.40553,32.38303,-,,,0.0001,,,,,,,,,,,,,,
000909.sz,SZ000909,2022年年报,2153.31,2662.73,718.05,2804.77,4326.24,,,226.84,188.36,939.86,706.65,-370.86734,-342.25901,-146.01,,,-0.0024,,,,,,,,,,,,,,
000909.sz,SZ000909,2022年三季报,3046.63,2650,1188.5,3065.64,5043.85,,,348.69,152.18,619.6,445.65,19.57934,29.23557,-,,,0.0001,,,,,,,,,,,,,,
000909.sz,SZ000909,2022年中报,3173.91,2677.07,1138.91,3103.74,5093.3,,,307.89,158.22,417.43,281.07,32.76811,44.99986,-62.77,,,0.0002,,,,,,,,,,,,,,
000909.sz,SZ000909,2022年一季报,2841.65,2366.19,1131.04,2790.78,4780.49,,,315.09,150.44,208.32,135.69,11.54113,19.92189,-,,,0.0001,,,,,,,,,,,,,,
600503.sh,SH600503,2023年三季报,3296.92,785.69,1845.76,804.67,4501.82,,,2.947,35.59,136.5,53.46,13.62281,10.18902,-,,,0,,,,,,,,,,,,,,
600503.sh,SH600503,2023年中报,3269.09,795.29,1840.47,815.08,4478.35,,,3.0532,21.91,43.19,11.43,-20.79801,-28.32705,-87.06,,,-0.0001,,,,,,,,,,,,,,
600503.sh,SH600503,2023年一季报,3244.88,848.98,1843.36,869.38,4539.99,,,4.1064,23.83,10.46,3.6705,-13.32928,-20.77026,-,,,0,,,,,,,,,,,,,,
600503.sh,SH600503,2022年年报,3579.53,1171.75,1845.44,1192.59,4876.57,,,4.3487,50.99,211.46,121.03,70.03532,73.21234,-165.28,,,0.0002,,,,,,,,,,,,,,
600503.sh,SH600503,2022年三季报,3711.56,1242.54,1832.39,1265.65,5014.86,,,5.2674,20.05,144.16,105.44,67.05044,71.91333,-,,,0.0002,,,,,,,,,,,,,,
600503.sh,SH600503,2022年中报,2162.06,1244.56,1800.63,1268.94,5048.45,,,3.7451,28.46,135.1,98.06,92.67565,97.79381,12.73,,,0.0002,,,,,,,,,,,,,,
600503.sh,SH600503,2022年一季报,2287.67,1264.7,1776.15,1378.57,5128.78,,,4.0009,50.07,6.7982,4.1967,63.92076,63.72461,-,,,0.0001,,,,,,,,,,,,,,
600533.sh,SH600533,2023年三季报,21565.23,11032.52,18360.51,19741.83,24275.38,,,68.77,814.97,3833.8,3400.71,25.30309,39.09254,-,,,0.0001,,,,,,,,,,,,,,
600533.sh,SH600533,2023年中报,22071.33,10399.12,17832.63,20400.05,24952.59,,,20.79,775.93,3140.52,2769.68,59.35583,79.04087,-921.9,,,0.0001,,,,,,,,,,,,,,
600533.sh,SH600533,2023年一季报,19765.23,10599.92,16405.6,18076.82,22742.4,,,11.5,793.77,1866.82,1631.19,28.37571,36.5168,-,,,0.0001,,,,,,,,,,,,,,
600533.sh,SH600533,2022年年报,19760.37,10764.21,17291.34,18114.2,22752.69,,,13.51,800.58,6913.59,5682.96,203.95085,309.94571,-904.63,,,0.0004,,,,,,,,,,,,,,
600533.sh,SH600533,2022年三季报,21106.73,11535.88,19451.9,19430.11,24120.75,,,11.5,344.01,3600.22,2737.75,212.41284,301.88141,-,,,0.0005,,,,,,,,,,,,,,
600533.sh,SH600533,2022年中报,21465.51,12475.12,17575,19908.41,24515.58,,,16.31,338.63,2371.03,1689.01,212.44434,283.02724,-16.36,,,0.0005,,,,,,,,,,,,,,
600533.sh,SH600533,2022年一季报,21015.69,13465.35,18501.28,19447.04,24114.82,,,12.04,349.12,685.96,371.09,122.71835,163.65875,-,,,0.0003,,,,,,,,,,,,,,
000540.sz,SZ000540,2023年一季报,73395.65,68777.51,37325.07,161208.73,149641.61,,,616.13,3483.04,816.61,924.53,-1504.52024,-1835.88391,-,,,0.0012,,,,,,,,,,,,,,
000540.sz,SZ000540,2022年年报,72233.55,67408.3,38191.34,155464.3,146099.56,,,620.27,3972.5,3812.6,4388.66,-16695.76761,-15640.18447,3745.64,,,0.0178,,,,,,,,,,,,,,
000540.sz,SZ000540,2022年三季报,82230.21,66040.6,40488.8,153367.93,158303.52,,,722.86,4352.68,3275.89,3394.95,-5219.46757,-6920.52185,-,,,-0.0108,,,,,,,,,,,,,,
000540.sz,SZ000540,2022年中报,84643.72,72813.06,772.1,150397.57,158224.36,,,429.6,966.9,2480.12,2388.37,-2699.11492,-3585.6534,3743.78,,,-0.0036,,,,,,,,,,,,,,
000540.sz,SZ000540,2022年一季报,78940.97,66212.78,746.38,147714.79,157480.65,,,1114.39,1640.49,1084.42,1054.45,-1305.42781,-1742.75512,-,,,-0.0014,,,,,,,,,,,,,,
000965.sz,SZ000965,2023年三季报,11719.74,6401.57,10106.19,7970.54,14406.3,,,61.64,1139.16,1522.26,1329.1,-112.34305,-122.44685,-,,,-0.0002,,,,,,,,,,,,,,
000965.sz,SZ000965,2023年中报,12058.08,6559.67,10761.27,7990.81,14548.39,,,9.7978,975.32,398.58,287.73,9.56599,8.72339,-636.22,,,0,,,,,,,,,,,,,,
000965.sz,SZ000965,2023年一季报,11111.93,5657.95,10142.57,7072.9,13665.51,,,10.01,498.22,266.41,151.26,22.40507,33.01183,-,,,0,,,,,,,,,,,,,,
000965.sz,SZ000965,2022年年报,10252.77,6117.04,9102.74,7360,12818.22,,,7.3478,1279.19,2464.9,1697.21,23.41653,50.62919,844.98,,,0,,,,,,,,,,,,,,
000965.sz,SZ000965,2022年三季报,10485.1,5836.39,9581.94,7586.76,13083.89,,,4.964,433.75,1025.97,524.01,62.37914,82.55982,-,,,0.0001,,,,,,,,,,,,,,
000965.sz,SZ000965,2022年中报,10145.43,5824.92,9412.2,7269.2,12754.03,,,5.7075,490.2,856.51,430.69,50.01999,65.35939,347.41,,,0.0001,,,,,,,,,,,,,,
000965.sz,SZ000965,2022年一季报,10133.2,5864.01,9319.64,7281.01,12748.13,,,9.6436,520.96,495.57,237.66,32.31105,51.02502,-,,,0.0001,,,,,,,,,,,,,,
600077.sh,SH600077,2023年中报,29594.27,29316.06,23951.84,32029.26,33918.86,,,82.54,3166.58,2636.25,2279.71,19.77191,55.89238,226.03,,,0.0001,,,,,,,,,,,,,,
600077.sh,SH600077,2023年一季报,33502.19,30490.67,25479.5,36038.62,37959.47,,,85.48,3164.51,439.86,336.58,-3.87077,6.04622,-,,,0,,,,,,,,,,,,,,
600077.sh,SH600077,2022年年报,33306.24,29948.5,25268.52,35635.31,37613.21,,,93.59,3250.76,7992.46,6880.22,-3281.70375,-3083.76424,1605.99,,,-0.0164,,,,,,,,,,,,,,
600077.sh,SH600077,2022年三季报,35616.55,31043.61,26479.67,34431.61,39931.38,,,113.16,3094.18,6813.44,5915.31,155.34634,297.14243,-,,,0.0003,,,,,,,,,,,,,,
600077.sh,SH600077,2022年中报,36837.28,31478.85,26598.69,35566.07,41217.45,,,112.37,2912.52,5383.01,4711.23,199.70969,303.62093,1790.35,,,0.0004,,,,,,,,,,,,,,
600077.sh,SH600077,2022年一季报,40969.3,35854.12,29430.04,39632.53,45089.59,,,75.52,3137.4,1733.2,1538.39,-10.91916,6.19395,-,,,0,,,,,,,,,,,,,,
601512.sh,SH601512,2023年三季报,18023.78,7675.22,11185.84,15349.82,34141.82,,,2052.68,1486.25,2611.86,1333.11,1217.91013,1449.8794,-,,,0.0007,,,,,,,,,,,,,,
601512.sh,SH601512,2023年中报,18790.42,8377.05,11241.68,15918.69,34336.21,,,2614.19,1578.36,1910.39,906.66,906.86436,1127.91437,339.83,,,0.0005,,,,,,,,,,,,,,
601512.sh,SH601512,2023年一季报,17642.66,7770.63,11220.46,14288.19,32816.19,,,2662.17,1406.38,930.4,306.8,464.54677,577.35313,-,,,0.0002,,,,,,,,,,,,,,
601512.sh,SH601512,2022年年报,17667.83,8045.74,11009,14424.12,32454.64,,,2470.12,1796.21,4741.89,2012.69,2186.48649,2847.89403,1163.71,,,0.0012,,,,,,,,,,,,,,
601512.sh,SH601512,2022年三季报,16944.61,7849.47,10960.77,14371.68,31507,,,1783.93,1537.2,3076.46,1280.05,1365.0241,1784.56547,-,,,0.0008,,,,,,,,,,,,,,
601512.sh,SH601512,2022年中报,16786.25,8570.23,10682.29,13984.82,30956.77,,,2097.11,1612.66,2422.94,972.78,1098.80129,1430.50883,437.97,,,0.0006,,,,,,,,,,,,,,
601512.sh,SH601512,2022年一季报,16914.18,8095.26,10698.2,13660.16,30852.36,,,2059.84,1372.33,1490.86,477.05,783.74663,1023.44397,-,,,0.0005,,,,,,,,,,,,,,
600708.sh,SH600708,2023年三季报,59369.93,21694.97,40361.36,52284.83,64164.73,,,2206.59,7586.01,6644.7,5646.29,154.8216,228.08164,-,,,0.0001,,,,,,,,,,,,,,
600708.sh,SH600708,2023年中报,59193.38,23189.17,41100.16,52225.25,64055.75,,,1529.09,7641.22,4488.24,3848.65,106.82021,175.42553,-2148.02,,,0.0001,,,,,,,,,,,,,,
600708.sh,SH600708,2023年一季报,61813.77,25508.14,42306.34,54804.09,66556.94,,,1654.66,8087.52,2014.25,1826.36,1.40998,7.12752,-,,,0,,,,,,,,,,,,,,
600708.sh,SH600708,2022年年报,62961.61,28759.62,42685.69,55745.65,67497.66,,,1590.15,9681.98,16541.06,13502.93,190.2222,567.23436,3757.71,,,0.0002,,,,,,,,,,,,,,
600708.sh,SH600708,2022年三季报,62632.88,26757.07,42671.13,54097.8,66805.44,,,1361.98,7925.94,12680.96,10834.84,168.65671,397.24736,-,,,0.0001,,,,,,,,,,,,,,
600708.sh,SH600708,2022年中报,66080.86,29936.53,45871,57038.23,70261.26,,,1534.26,7996.81,7344.01,6320,126.31702,267.15183,239.2,,,0.0001,,,,,,,,,,,,,,
600708.sh,SH600708,2022年一季报,68224.94,39829.51,47182.18,59232.41,72463.95,,,1624.84,8628.19,5185.18,4611.2,82.96283,132.21889,-,,,0.0001,,,,,,,,,,,,,,
600648.sh,SH600648,2023年三季报,21742.4,18736.92,13062.23,29827.13,42373.55,,,708.57,2439.94,5353.58,3460.53,631.7229,780.07456,-,,,0.0005,,,,,,,,,,,,,,
600648.sh,SH600648,2023年中报,19642.78,17401.16,12200.87,28122.82,40557.45,,,567.34,2001.2,3854.32,2388.7,528.04191,658.12302,-1430.29,,,0.0004,,,,,,,,,,,,,,
600648.sh,SH600648,2023年一季报,19687.69,20734.85,12469.33,28073.22,40403.59,,,726.97,2366.21,1448.7,1069.78,36.21739,80.87361,-,,,0,,,,,,,,,,,,,,
600648.sh,SH600648,2022年年报,20859.14,20980.1,12288.81,29394.48,41690.26,,,788.21,2802.36,9058.28,6004.42,1263.6307,1648.11346,-1709.8,,,0.001,,,,,,,,,,,,,,
600648.sh,SH600648,2022年三季报,21129.68,19278.16,10081.43,28593.74,40448.48,,,644.21,1671.88,6757.75,4092.38,819.03946,1082.25913,-,,,0.0007,,,,,,,,,,,,,,
600648.sh,SH600648,2022年中报,20748.33,20164.82,9673.42,29429.86,41156.9,,,620.16,2005.78,4958.48,2812.13,704.59951,1008.66706,-138.04,,,0.0006,,,,,,,,,,,,,,
600648.sh,SH600648,2022年一季报,22258.64,20399.75,9522.45,30206.65,42998.86,,,487.26,1976.81,3963.32,2031.73,818.42603,857.72541,-,,,0.0006,,,,,,,,,,,,,,
000620.sz,SZ000620,2023年三季报,22400.02,35463.85,16172.01,38587.55,37778.85,,,291.66,5954.77,2673.07,2454.7,-1550.11341,-1334.55466,-,,,0.0196,,,,,,,,,,,,,,
000620.sz,SZ000620,2023年中报,22812.95,35920.24,16382.76,39148.93,38893.36,,,255.64,6720.28,1723.71,1608.53,-1084.9037,-884.09828,285.95,,,0.0396,,,,,,,,,,,,,,
000620.sz,SZ000620,2023年一季报,20707.78,34714.36,16794.27,37963.4,37884.34,,,257.96,6575.84,490.85,508.1,-914.79472,-801.02643,-,,,0.1211,,,,,,,,,,,,,,
000620.sz,SZ000620,2022年年报,20948.69,32650.17,16578.71,38470.78,39315.31,,,419.65,6469.84,5253.08,4165.31,-3067.27423,-2886.90255,665.68,,,-0.0373,,,,,,,,,,,,,,
000620.sz,SZ000620,2022年三季报,21809.32,30039.81,17620.83,38366.04,41211.42,,,296.2,6692.93,3118,2603.98,-1394.99271,-1263.50926,-,,,-0.0049,,,,,,,,,,,,,,
000620.sz,SZ000620,2022年中报,22148.99,29849.04,17524.21,38330.23,41671.96,,,252.09,6513.25,2120.72,1777.93,-983.80414,-875.98862,-10.48,,,-0.003,,,,,,,,,,,,,,
000620.sz,SZ000620,2022年一季报,23110.48,29301.75,18407.07,38919.2,42818.47,,,212.74,6598.67,608.84,624.07,-445.49108,-435.67268,-,,,-0.0011,,,,,,,,,,,,,,
600568.sh,SH600568,2023年三季报,1797.53,429.93,640.17,496.17,3170.37,,,96.92,83.94,380.86,262.39,-254.18276,-277.30182,-,,,-0.001,,,,,,,,,,,,,,
600568.sh,SH600568,2023年中报,1836.46,469.88,634.2,537.29,3224.39,,,97.61,88.7,253.47,172.1,-240.71979,-267.87224,-1.7,,,-0.0009,,,,,,,,,,,,,,
600568.sh,SH600568,2023年一季报,1771.92,410.28,639.96,725.34,3640.09,,,89.79,92.81,117.82,77.51,-21.80856,-16.59481,-,,,-0.0001,,,,,,,,,,,,,,
600568.sh,SH600568,2022年年报,1839.33,463.27,631.21,775.97,3712.67,,,91.55,91.21,505.97,378.51,-767.96339,-778.43282,25.52,,,-0.0026,,,,,,,,,,,,,,
600568.sh,SH600568,2022年三季报,1900.56,371.42,660.66,687.4,4378.83,,,104.35,93.99,379.63,269.22,-36.29266,-28.29141,-,,,-0.0001,,,,,,,,,,,,,,
600568.sh,SH600568,2022年中报,1902.5,379.08,653.15,698.56,4409.7,,,101.64,95.57,252.5,178.2,-16.89206,-8.40427,10.32,,,0,,,,,,,,,,,,,,
600568.sh,SH600568,2022年一季报,1868.26,349.28,636.8,672.35,4402.6,,,117.33,90.05,122.49,87.99,1.82516,5.88284,-,,,0,,,,,,,,,,,,,,
000691.sz,SZ000691,2023年三季报,255.12,404.22,124.53,426.12,647.56,,,50.74,49.6,275.36,225.57,-84.37018,-84.73505,-,,,-0.0038,,,,,,,,,,,,,,
000691.sz,SZ000691,2023年中报,276.72,415.02,115.42,434.94,739.51,,,84.71,49.65,211.38,173.76,-0.90892,-0.8372,-22.39,,,0,,,,,,,,,,,,,,
000691.sz,SZ000691,2023年一季报,256.78,385.4,99.98,406.86,726.15,,,84.62,25.29,118.67,95.81,4.35528,5.2896,-,,,0.0001,,,,,,,,,,,,,,
000691.sz,SZ000691,2022年年报,246.05,383.2,100.23,389.22,704.32,,,67.05,22.95,548.2,459.11,16.61034,18.08881,26.47,,,0.0005,,,,,,,,,,,,,,
000691.sz,SZ000691,2022年三季报,260.31,405.66,118.44,411.91,721.85,,,110.47,62.93,400.72,338.87,15.54782,15.33592,-,,,0.0005,,,,,,,,,,,,,,
000691.sz,SZ000691,2022年中报,285.36,452.34,172.5,458.86,751.87,,,71.29,97.08,213.29,180.74,-1.47169,-2.45567,-2.25,,,-0.0001,,,,,,,,,,,,,,
000691.sz,SZ000691,2022年一季报,262.42,430.1,167.16,439.15,735.22,,,46.5,72.49,70.15,55.93,-4.65803,-4.83502,-,,,-0.0002,,,,,,,,,,,,,,
600622.sh,SH600622,2023年三季报,6413.6,6625.46,2191.21,18636.31,26997.78,,,487.94,993.43,3475.02,2472.94,-594.57568,-472.92178,-,,,-0.0007,,,,,,,,,,,,,,
600622.sh,SH600622,2023年中报,8095.94,7652.01,3712.47,20376.4,28921.01,,,525.09,894.55,1180.14,667.83,-425.55953,-501.643,109.22,,,-0.0005,,,,,,,,,,,,,,
600622.sh,SH600622,2023年一季报,8532.21,8365.58,3834.68,20975.24,30014.59,,,554.15,910.72,493.34,259.26,-11.9388,10.7721,-,,,0,,,,,,,,,,,,,,
600622.sh,SH600622,2022年年报,8707.94,7645.01,3909.61,21193.51,30301.47,,,559.08,1049.57,5569.84,3699.12,90.78844,313.88577,57.78,,,0.0001,,,,,,,,,,,,,,
600622.sh,SH600622,2022年三季报,11032.44,8395.87,4166.37,23566.03,32801.31,,,549.93,963.43,4542.37,3191.25,187.14569,376.72565,-,,,0.0002,,,,,,,,,,,,,,
600622.sh,SH600622,2022年中报,12403.81,9819.73,4906.37,24931.15,34202.95,,,531.35,1027.32,3209.31,2277.06,158.54014,299.72285,45.18,,,0.0002,,,,,,,,,,,,,,
600622.sh,SH600622,2022年一季报,13479.11,10946.77,6700.32,26008.97,35403.75,,,464.72,968.16,674.72,337.85,16.80045,51.45569,-,,,0,,,,,,,,,,,,,,
000797.sz,SZ000797,2023年三季报,23627.81,15308.99,16194.39,19744.21,25184.64,,,1312.5,1661.32,4382.65,3144.65,130.60286,282.1893,-,,,0.0002,,,,,,,,,,,,,,
000797.sz,SZ000797,2023年中报,24650.32,16433.24,16603.44,21036.37,26268.14,,,1595.58,1929.6,1494.52,1462.55,-125.09105,-131.08253,590.4,,,-0.0002,,,,,,,,,,,,,,
000797.sz,SZ000797,2023年一季报,23246.29,14430.09,15986.93,19499.82,24881.72,,,1523.91,2068.28,617.16,589.95,-105.28811,-134.11968,-,,,-0.0002,,,,,,,,,,,,,,
000797.sz,SZ000797,2022年年报,21195.96,13491.71,14628.04,17207.22,22906.44,,,1802.17,2158.81,7315.2,5537.64,152.15607,392.61408,641.36,,,0.0003,,,,,,,,,,,,,,
000797.sz,SZ000797,2022年三季报,21736.73,14027.44,14400.32,17863.14,23498.27,,,1076.81,1839.56,3804.86,3488.32,14.83894,63.10487,-,,,0,,,,,,,,,,,,,,
000797.sz,SZ000797,2022年中报,21616.48,13946.18,14398.83,17781.22,23379.91,,,1075.52,1552.34,1668.02,1476.39,11.17572,31.31561,797.91,,,0,,,,,,,,,,,,,,
000797.sz,SZ000797,2022年一季报,20091.05,12413.49,13737.26,16224.05,21839.01,,,1099.8,1528.71,884.24,731.11,13.08677,11.66971,-,,,0,,,,,,,,,,,,,,
600340.sh,SH600340,2023年三季报,326648.52,171166.93,95460.98,349253.18,373732.91,,,48540.67,44024.53,17786.79,13929.8,-298.81803,-2775.73772,-,,,-0.0001,,,,,,,,,,,,,,
600340.sh,SH600340,2023年中报,336728.92,183317.87,100610.13,359936.88,383345.52,,,49477.81,47502.56,10616.16,9252.18,-359.8878,-2445.02727,155.03,,,-0.0002,,,,,,,,,,,,,,
600340.sh,SH600340,2023年一季报,337664,189066.53,99510.57,357775.57,384104.42,,,50873.55,45494.89,5875.61,5068.94,1266.19473,-162.90327,-,,,0.0005,,,,,,,,,,,,,,
600340.sh,SH600340,2022年年报,364036.83,237082.38,122871.89,384266.27,408602.67,,,52564.73,50582.58,31941.74,26776.21,4056.60042,6719.49569,137.2,,,0.0017,,,,,,,,,,,,,,
600340.sh,SH600340,2022年三季报,370134.94,268680.7,126631.5,400801.92,417292.61,,,53314.42,49659.59,21980.44,18582.48,-28.57457,82.83569,-,,,0,,,,,,,,,,,,,,
600340.sh,SH600340,2022年中报,377531.98,279357.73,134315.48,404322.12,423906.97,,,53887.94,52770.14,14364.25,12736.49,558.76931,1320.31415,1326.64,,,0.0003,,,,,,,,,,,,,,
600340.sh,SH600340,2022年一季报,386317.1,290882.09,140768.62,407707.51,433267.98,,,54706.62,49294.2,4182.36,3854.31,2947.72965,4233.10042,-,,,0.0012,,,,,,,,,,,,,,
000558.sz,SZ000558,2023年三季报,204.77,289.08,34.35,646.1,1733.54,,,7.8909,40.73,120.46,75.35,-15.70796,-11.86364,-,,,-0.0001,,,,,,,,,,,,,,
000558.sz,SZ000558,2023年中报,239.74,294.82,34.56,700.84,1774.33,,,5.1087,41.47,105.5,62.54,-3.54492,0.34851,46,,,0,,,,,,,,,,,,,,
000558.sz,SZ000558,2023年一季报,260.75,295.93,38.48,718.11,1807.33,,,7.1181,42.32,83.84,43.73,11.9471,15.20576,-,,,0.0001,,,,,,,,,,,,,,
000558.sz,SZ000558,2022年年报,282.58,330.64,72.35,755.82,1833.1,,,32.86,43.16,119.22,84.75,-37.0542,-43.53943,100.72,,,-0.0003,,,,,,,,,,,,,,
000558.sz,SZ000558,2022年三季报,210.98,281.76,77.97,731.76,1826.63,,,16.57,47.48,58.63,44.63,-19.62232,-30.00736,-,,,-0.0002,,,,,,,,,,,,,,
000558.sz,SZ000558,2022年中报,220.43,328.34,34.78,790.61,1885.71,,,14.73,48.11,41.57,32.84,-19.48881,-22.68511,44.92,,,-0.0002,,,,,,,,,,,,,,
